Date,Open,Close,Volume,Target
2014-12-08,14.769333,14.290667,138384000,14.459333
2014-12-09,13.956,14.459333,141472500,13.989333
2014-12-10,14.275333,13.989333,109711500,13.925333
2014-12-11,14.035333,13.925333,100416000,13.8
2014-12-12,13.654667,13.8,107607000,13.602667
2014-12-15,13.952667,13.602667,78274500,13.187333
2014-12-16,13.392667,13.187333,126391500,13.721333
2014-12-17,12.870667,13.721333,110517000,14.550667
2014-12-18,14.158667,14.550667,112249500,14.619333
2014-12-19,14.679333,14.619333,103657500,14.84
2014-12-22,14.666667,14.84,71991000,14.731333
2014-12-23,14.920667,14.731333,67585500,14.817333
2014-12-24,14.651333,14.817333,19983000,15.188
2014-12-26,14.767333,15.188,49905000,15.047333
2014-12-29,15.126667,15.047333,42037500,14.815333
2014-12-30,14.932667,14.815333,43548000,14.827333
2014-12-31,14.872667,14.827333,34462500,14.620667
2015-01-02,14.858,14.620667,71466000,14.006
2015-01-05,14.303333,14.006,80527500,14.085333
2015-01-06,14.004,14.085333,93928500,14.063333
2015-01-07,14.223333,14.063333,44526000,14.041333
2015-01-08,14.187333,14.041333,51637500,13.777333
2015-01-09,13.928,13.777333,70024500,13.480667
2015-01-12,13.536667,13.480667,89254500,13.616667
2015-01-13,13.554667,13.616667,67159500,12.846
2015-01-14,12.388667,12.846,173278500,12.791333
2015-01-15,12.966,12.791333,78247500,12.871333
2015-01-16,12.713333,12.871333,54048000,12.795333
2015-01-20,12.924667,12.795333,67548000,13.104667
2015-01-21,12.636667,13.104667,62295000,13.441333
2015-01-22,13.133333,13.441333,61753500,13.419333
2015-01-23,13.352667,13.419333,51579000,13.77
2015-01-26,13.455333,13.77,48517500,13.732
2015-01-27,13.628,13.732,41715000,13.291333
2015-01-28,13.740667,13.291333,47244000,13.68
2015-01-29,13.404667,13.68,53221500,13.573333
2015-01-30,13.597333,13.573333,45105000,14.062667
2015-02-02,13.598,14.062667,62238000,14.557333
2015-02-03,14.214667,14.557333,72393000,14.57
2015-02-04,14.552667,14.57,49581000,14.732667
2015-02-05,14.658667,14.732667,52843500,14.490667
2015-02-06,14.8,14.490667,48658500,14.498667
2015-02-09,14.358667,14.498667,52086000,14.419333
2015-02-10,14.503333,14.419333,80857500,14.186667
2015-02-11,14.147333,14.186667,146536500,13.525333
2015-02-12,12.904667,13.525333,234744000,13.584667
2015-02-13,13.526667,13.584667,92865000,13.623333
2015-02-17,13.713333,13.623333,59694000,13.630667
2015-02-18,13.611333,13.630667,40704000,14.114
2015-02-19,13.666667,14.114,77311500,14.474
2015-02-20,14.052,14.474,89731500,13.822667
2015-02-23,14.377333,13.822667,127497000,13.607333
2015-02-24,13.819333,13.607333,99054000,13.584
2015-02-25,13.662667,13.584,58642500,13.812667
2015-02-26,13.6,13.812667,97093500,13.556
2015-02-27,13.793333,13.556,58231500,13.155333
2015-03-02,13.513333,13.155333,118831500,13.304
2015-03-03,13.120667,13.304,66484500,13.496
2015-03-04,13.283333,13.496,63330000,13.375333
2015-03-05,13.523333,13.375333,73155000,12.925333
2015-03-06,13.280667,12.925333,100686000,12.725333
2015-03-09,12.959333,12.725333,101050500,12.688
2015-03-10,12.564,12.688,83695500,12.916
2015-03-11,12.743333,12.916,74623500,12.738
2015-03-12,12.916667,12.738,62239500,12.578667
2015-03-13,12.596667,12.578667,81514500,13.046667
2015-03-16,12.8,13.046667,84432000,12.982
2015-03-17,13.028667,12.982,73411500,13.380667
2015-03-18,12.997333,13.380667,72313500,13.043333
2015-03-19,13.466667,13.043333,127128000,13.205333
2015-03-20,13.163333,13.205333,64042500,13.308667
2015-03-23,13.233333,13.308667,39474000,13.448
2015-03-24,13.438667,13.448,54748500,12.953333
2015-03-25,13.218,12.953333,85956000,12.694
2015-03-26,12.928,12.694,61920000,12.333333
2015-03-27,12.604667,12.333333,129073500,12.704667
2015-03-30,12.39,12.704667,151342500,12.584667
2015-03-31,12.902,12.584667,75399000,12.506
2015-04-01,12.58,12.506,56919000,12.733333
2015-04-02,12.682,12.733333,75156000,13.54
2015-04-06,13.2,13.54,186837000,13.55
2015-04-07,13.500667,13.55,65218500,13.844667
2015-04-08,13.88,13.844667,94546500,14.006
2015-04-09,13.895333,14.006,57003000,14.06
2015-04-10,13.99,14.06,61015500,13.985333
2015-04-13,14.029333,13.985333,56373000,13.830667
2015-04-14,13.904667,13.830667,45390000,13.855333
2015-04-15,13.830667,13.855333,29286000,13.78
2015-04-16,13.846667,13.78,24886500,13.786
2015-04-17,13.666,13.786,37048500,13.684667
2015-04-20,13.785333,13.684667,38389500,13.960667
2015-04-21,13.72,13.960667,51487500,14.629333
2015-04-22,14.166667,14.629333,117945000,14.573333
2015-04-23,14.551333,14.573333,66168000,14.562
2015-04-24,14.7,14.562,36417000,15.436667
2015-04-27,14.837333,15.436667,175089000,15.365333
2015-04-28,15.65,15.365333,91281000,15.496667
2015-04-29,15.336667,15.496667,59041500,15.07
2015-04-30,15.359333,15.07,58678500,15.068667
2015-05-01,15.329333,15.068667,79225500,15.367333
2015-05-04,15.212,15.367333,66519000,15.53
2015-05-05,15.850667,15.53,86953500,15.362
2015-05-06,15.606667,15.362,79063500,15.786667
2015-05-07,14.733333,15.786667,141838500,15.774
2015-05-08,15.732667,15.774,70023000,15.966
2015-05-11,15.752667,15.966,85084500,16.316
2015-05-12,16.007334,16.316,95451000,16.212
2015-05-13,16.507334,16.212,81603000,16.273333
2015-05-14,16.321333,16.273333,43438500,16.589333
2015-05-15,16.261999,16.589333,67914000,16.583332
2015-05-18,16.466667,16.583332,50298000,16.476
2015-05-19,16.562,16.476,55113000,16.290001
2015-05-20,16.475332,16.290001,56334000,16.374666
2015-05-21,16.202,16.374666,29559000,16.515333
2015-05-22,16.358667,16.515333,33346500,16.497334
2015-05-26,16.511999,16.497334,52480500,16.495333
2015-05-27,16.567333,16.495333,51123000,16.763332
2015-05-28,16.468666,16.763332,54709500,16.719999
2015-05-29,16.733334,16.719999,56839500,16.629999
2015-06-01,16.760668,16.629999,37576500,16.556667
2015-06-02,16.594667,16.556667,32022000,16.599333
2015-06-03,16.546667,16.599333,26722500,16.394667
2015-06-04,16.5,16.394667,36804000,16.609333
2015-06-05,16.4,16.609333,45330000,17.086
2015-06-08,16.723333,17.086,75255000,17.066668
2015-06-09,17.026667,17.066668,39166500,16.713333
2015-06-10,16.793333,16.713333,51817500,16.760668
2015-06-11,16.884001,16.760668,30661500,16.712667
2015-06-12,16.680668,16.712667,21334500,16.691999
2015-06-15,16.646667,16.691999,32793000,16.874666
2015-06-16,16.675333,16.874666,29770500,17.360666
2015-06-17,16.811333,17.360666,82693500,17.459333
2015-06-18,17.466667,17.459333,41740500,17.500668
2015-06-19,17.493334,17.500668,36945000,17.319332
2015-06-22,17.476667,17.319332,68416500,17.844667
2015-06-23,17.354668,17.844667,58062000,17.677999
2015-06-24,17.798668,17.677999,36184500,17.919333
2015-06-25,17.763332,17.919333,42738000,17.806
2015-06-26,17.926001,17.806,57576000,17.468
2015-06-29,17.463333,17.468,52183500,17.884001
2015-06-30,17.653334,17.884001,46303500,17.943333
2015-07-01,18.073999,17.943333,31518000,18.667999
2015-07-02,18.68,18.667999,107458500,18.648001
2015-07-06,18.591999,18.648001,61828500,17.858667
2015-07-07,18.333332,17.858667,91576500,16.997334
2015-07-08,17.288,16.997334,93316500,17.194668
2015-07-09,17.271999,17.194668,50011500,17.276667
2015-07-10,17.481333,17.276667,39163500,17.477333
2015-07-13,17.483334,17.477333,44404500,17.709999
2015-07-14,17.473333,17.709999,28614000,17.542667
2015-07-15,17.782667,17.542667,30324000,17.778667
2015-07-16,17.614668,17.778667,24240000,18.310667
2015-07-17,18.166668,18.310667,75061500,18.817333
2015-07-20,18.333332,18.817333,74677500,17.784666
2015-07-21,18.003332,17.784666,91630500,17.858
2015-07-22,17.417999,17.858,46575000,17.813334
2015-07-23,17.976667,17.813334,33408000,17.694
2015-07-24,17.825333,17.694,42547500,16.867332
2015-07-27,17.495333,16.867332,70413000,17.654667
2015-07-28,17.049999,17.654667,58437000,17.587999
2015-07-29,17.618,17.587999,41851500,17.785999
2015-07-30,17.512667,17.785999,30519000,17.743334
2015-07-31,17.84,17.743334,33339000,17.332666
2015-08-03,17.752666,17.332666,38302500,17.752001
2015-08-04,17.334,17.752001,35287500,18.008667
2015-08-05,17.572001,18.008667,93214500,16.408667
2015-08-06,16.636,16.408667,219357000,16.167334
2015-08-07,16.238667,16.167334,76101000,16.076
2015-08-10,15.876667,16.076,62788500,15.824667
2015-08-11,15.81,15.824667,63973500,15.878
2015-08-12,15.666667,15.878,55920000,16.167334
2015-08-13,15.990667,16.167334,70338000,16.209999
2015-08-14,16.482668,16.209999,65472000,16.999332
2015-08-17,17.037333,16.999332,107650500,17.381332
2015-08-18,17.025333,17.381332,62925000,17.016666
2015-08-19,17.355333,17.016666,54064500,16.145332
2015-08-20,16.804001,16.145332,73587000,15.384667
2015-08-21,15.733333,15.384667,98853000,14.591333
2015-08-24,13.519333,14.591333,143724000,14.668667
2015-08-25,15.368,14.668667,64909500,14.989333
2015-08-26,15.195333,14.989333,74445000,16.199333
2015-08-27,15.4,16.199333,114840000,16.565332
2015-08-28,16.124001,16.565332,82705500,16.604
2015-08-31,16.374666,16.604,70503000,15.908667
2015-09-01,16.022667,15.908667,81822000,16.512667
2015-09-02,16.353333,16.512667,69438000,16.371332
2015-09-03,16.804001,16.371332,62922000,16.128668
2015-09-04,16.059334,16.128668,55338000,16.544666
2015-09-08,16.336666,16.544666,47073000,16.594
2015-09-09,16.803333,16.594,50862000,16.565332
2015-09-10,16.482,16.565332,40635000,16.682667
2015-09-11,16.509333,16.682667,35262000,16.879333
2015-09-14,16.74,16.879333,43363500,16.904667
2015-09-15,16.85,16.904667,44002500,17.483334
2015-09-16,16.869333,17.483334,66256500,17.471333
2015-09-17,17.597334,17.471333,53787000,17.374666
2015-09-18,17.197332,17.374666,56446500,17.613333
2015-09-21,17.598667,17.613333,91803000,17.396
2015-09-22,17.268667,17.396,54966000,17.403999
2015-09-23,17.463333,17.403999,39012000,17.541332
2015-09-24,17.302,17.541332,51723000,17.127333
2015-09-25,17.774,17.127333,56601000,16.562
2015-09-28,17.156668,16.562,73516500,16.443333
2015-09-29,16.697332,16.443333,55548000,16.559999
2015-09-30,16.799999,16.559999,73944000,15.992
2015-10-01,16.500668,15.992,68595000,16.504667
2015-10-02,15.706667,16.504667,66360000,16.41
2015-10-05,16.589333,16.41,55348500,16.097334
2015-10-06,16.0,16.097334,78378000,15.464
2015-10-07,15.775333,15.464,102210000,15.114667
2015-10-08,15.338667,15.114667,91998000,14.712667
2015-10-09,14.728667,14.712667,92376000,14.372
2015-10-12,14.866,14.372,57544500,14.616667
2015-10-13,14.218667,14.616667,77572500,14.458667
2015-10-14,14.711333,14.458667,46566000,14.754
2015-10-15,14.428667,14.754,42663000,15.134
2015-10-16,14.869333,15.134,65017500,15.206667
2015-10-19,15.1,15.206667,37618500,14.202
2015-10-20,15.181333,14.202,223500000,14.006
2015-10-21,14.132667,14.006,62272500,14.114667
2015-10-22,14.104,14.114667,42378000,13.939333
2015-10-23,14.333333,13.939333,63532500,14.350667
2015-10-26,14.092,14.350667,50871000,14.023333
2015-10-27,14.322667,14.023333,52791000,14.197333
2015-10-28,14.087333,14.197333,40929000,14.108667
2015-10-29,14.116667,14.108667,27075000,13.795333
2015-10-30,14.026667,13.795333,66583500,14.252667
2015-11-02,13.928,14.252667,58918500,13.89
2015-11-03,14.256667,13.89,124987500,15.442
2015-11-04,15.133333,15.442,190896000,15.451333
2015-11-05,15.372,15.451333,67452000,15.490667
2015-11-06,15.38,15.490667,36679500,15.022
2015-11-09,15.532667,15.022,57763500,14.433333
2015-11-10,14.898667,14.433333,69255000,14.605333
2015-11-11,14.518,14.605333,50217000,14.196
2015-11-12,14.523333,14.196,43738500,13.812667
2015-11-13,14.196667,13.812667,51454500,14.287333
2015-11-16,13.739333,14.287333,43881000,14.266667
2015-11-17,14.346667,14.266667,32230500,14.738
2015-11-18,14.3,14.738,42178500,14.786667
2015-11-19,14.702667,14.786667,37566000,14.667333
2015-11-20,14.899333,14.667333,66010500,14.516667
2015-11-23,14.49,14.516667,37893000,14.55
2015-11-24,14.358,14.55,37204500,15.309333
2015-11-25,14.756,15.309333,59862000,15.440667
2015-11-27,15.404,15.440667,29241000,15.350667
2015-11-30,15.452667,15.350667,39897000,15.812667
2015-12-01,15.404,15.812667,56010000,15.466
2015-12-02,15.8,15.466,44722500,15.514
2015-12-03,15.698667,15.514,44094000,15.358667
2015-12-04,15.497333,15.358667,38604000,15.408667
2015-12-07,15.18,15.408667,47163000,15.114667
2015-12-08,15.168,15.114667,40314000,14.968
2015-12-09,15.113333,14.968,45867000,15.138
2015-12-10,14.980667,15.138,31075500,14.468
2015-12-11,15.016,14.468,49030500,14.572
2015-12-14,14.500667,14.572,42406500,14.739333
2015-12-15,14.788,14.739333,33666000,15.634
2015-12-16,14.806667,15.634,76564500,15.559333
2015-12-17,15.596,15.559333,49479000,15.364
2015-12-18,15.526,15.364,45213000,15.504
2015-12-21,15.446,15.504,29298000,15.33
2015-12-22,15.666,15.33,29422500,15.313333
2015-12-23,15.478667,15.313333,23325000,15.371333
2015-12-24,15.370667,15.371333,10620000,15.263333
2015-12-28,15.432667,15.263333,28519500,15.812667
2015-12-29,15.337333,15.812667,36094500,15.872667
2015-12-30,15.773333,15.872667,55468500,16.000668
2015-12-31,15.900667,16.000668,40725000,14.894
2016-01-04,15.381333,14.894,102406500,14.895333
2016-01-05,15.090667,14.895333,47802000,14.602667
2016-01-06,14.666667,14.602667,56686500,14.376667
2016-01-07,14.279333,14.376667,53314500,14.066667
2016-01-08,14.524,14.066667,54421500,13.856667
2016-01-11,14.267333,13.856667,61371000,13.998
2016-01-12,14.106667,13.998,46378500,13.354
2016-01-13,14.134,13.354,61896000,13.745333
2016-01-14,13.480667,13.745333,97360500,13.666
2016-01-15,13.264667,13.666,83679000,13.648
2016-01-19,13.914,13.648,60580500,13.246667
2016-01-20,13.293333,13.246667,87579000,13.331333
2016-01-21,13.436667,13.331333,47493000,13.503333
2016-01-22,13.653333,13.503333,46861500,13.092
2016-01-25,13.337333,13.092,40480500,12.904
2016-01-26,13.113333,12.904,74463000,12.538
2016-01-27,12.825333,12.538,54258000,12.646667
2016-01-28,12.719333,12.646667,68892000,12.746667
2016-01-29,12.663333,12.746667,42784500,13.129333
2016-02-01,12.584,13.129333,79464000,12.185333
2016-02-02,12.828,12.185333,86604000,11.565333
2016-02-03,12.239333,11.565333,118971000,11.688667
2016-02-04,11.38,11.688667,65781000,10.84
2016-02-05,11.42,10.84,141564000,9.866
2016-02-08,10.473333,9.866,139695000,9.883333
2016-02-09,9.488,9.883333,129774000,9.578
2016-02-10,10.033333,9.578,156097500,10.031333
2016-02-11,10.133333,10.031333,213786000,10.069333
2016-02-12,10.333333,10.069333,108537000,10.344667
2016-02-16,10.58,10.344667,83907000,11.245333
2016-02-17,10.6,11.245333,87378000,11.118
2016-02-18,11.494667,11.118,58314000,11.105333
2016-02-19,10.910667,11.105333,44391000,11.849333
2016-02-22,11.341333,11.849333,75901500,11.814
2016-02-23,11.744,11.814,89766000,11.933333
2016-02-24,11.516667,11.933333,80934000,12.495333
2016-02-25,11.91,12.495333,86260500,12.689333
2016-02-26,12.58,12.689333,90976500,12.795333
2016-02-29,12.826667,12.795333,67485000,12.423333
2016-03-01,12.95,12.423333,100683000,12.556
2016-03-02,12.248667,12.556,72936000,13.049333
2016-03-03,12.552,13.049333,72435000,13.402667
2016-03-04,13.2,13.402667,97336500,13.686
2016-03-07,13.178667,13.686,79941000,13.506667
2016-03-08,13.566667,13.506667,62680500,13.914667
2016-03-09,13.634667,13.914667,48129000,13.678667
2016-03-10,14.0,13.678667,77887500,13.833333
2016-03-11,13.862,13.833333,50146500,14.343333
2016-03-14,14.176667,14.343333,60985500,14.556
2016-03-15,14.284667,14.556,47707500,14.795333
2016-03-16,14.533333,14.795333,52750500,15.092
2016-03-17,14.764667,15.092,56743500,15.516
2016-03-18,15.273333,15.516,70677000,15.888
2016-03-21,15.689333,15.888,79617000,15.616
2016-03-22,15.814,15.616,64740000,14.838667
2016-03-23,15.491333,14.838667,74232000,15.183333
2016-03-24,14.385333,15.183333,74413500,15.350667
2016-03-28,15.440667,15.350667,58885500,15.342
2016-03-29,15.326,15.342,60214500,15.126
2016-03-30,15.672667,15.126,60495000,15.318
2016-03-31,15.289333,15.318,120193500,15.839333
2016-04-01,16.322001,15.839333,239962500,16.466
2016-04-04,16.608,16.466,202129500,17.031334
2016-04-05,16.033333,17.031334,149230500,17.694668
2016-04-06,16.931334,17.694668,175582500,17.146667
2016-04-07,17.763332,17.146667,132843000,16.671333
2016-04-08,17.366667,16.671333,110458500,16.661333
2016-04-11,16.733334,16.661333,137425500,16.521334
2016-04-12,16.633333,16.521334,86448000,16.968666
2016-04-13,16.567333,16.968666,73884000,16.790667
2016-04-14,16.866667,16.790667,61983000,16.967333
2016-04-15,16.754,16.967333,56286000,16.925333
2016-04-18,16.815332,16.925333,64071000,16.491333
2016-04-19,16.874666,16.491333,95362500,16.664667
2016-04-20,16.417334,16.664667,77911500,16.552668
2016-04-21,16.599333,16.552668,41746500,16.916668
2016-04-22,16.592667,16.916668,56794500,16.788
2016-04-25,16.867332,16.788,55054500,16.916
2016-04-26,16.803333,16.916,48357000,16.764668
2016-04-27,16.85,16.764668,48087000,16.514
2016-04-28,16.656668,16.514,37785000,16.050667
2016-04-29,16.542667,16.050667,81207000,16.120001
2016-05-02,16.1,16.120001,57658500,15.488
2016-05-03,15.824,15.488,64533000,14.837333
2016-05-04,15.352667,14.837333,130507500,14.102
2016-05-05,15.230667,14.102,168822000,14.328667
2016-05-06,14.058,14.328667,85278000,13.928
2016-05-09,14.381333,13.928,71646000,13.912667
2016-05-10,13.836667,13.912667,61059000,13.930667
2016-05-11,13.839333,13.930667,77428500,13.818667
2016-05-12,14.096,13.818667,54757500,13.840667
2016-05-13,13.852,13.840667,42342000,13.886
2016-05-16,13.876667,13.886,44241000,13.644
2016-05-17,13.936667,13.644,42654000,14.078
2016-05-18,13.943333,14.078,84262500,14.347333
2016-05-19,14.241333,14.347333,102994500,14.685333
2016-05-20,14.466,14.685333,135106500,14.414667
2016-05-23,14.658,14.414667,76537500,14.527333
2016-05-24,14.44,14.527333,45207000,14.638667
2016-05-25,14.527333,14.638667,46902000,15.008
2016-05-26,14.7,15.008,61086000,14.869333
2016-05-27,14.999333,14.869333,54754500,14.882
2016-05-31,14.869333,14.882,41835000,14.637333
2016-06-01,14.765333,14.637333,44740500,14.597333
2016-06-02,14.639333,14.597333,30492000,14.599333
2016-06-03,14.666667,14.599333,33435000,14.712
2016-06-06,14.533333,14.712,33742500,15.489333
2016-06-07,14.816,15.489333,93204000,15.701333
2016-06-08,15.586667,15.701333,89580000,15.290667
2016-06-09,15.665333,15.290667,67381500,14.586
2016-06-10,15.159333,14.586,90399000,14.524667
2016-06-13,14.633333,14.524667,62895000,14.330667
2016-06-14,14.592,14.330667,53703000,14.513333
2016-06-15,14.463333,14.513333,43627500,14.528667
2016-06-16,14.494667,14.528667,36604500,14.364667
2016-06-17,14.520667,14.364667,46689000,14.646667
2016-06-20,14.633333,14.646667,53332500,14.640667
2016-06-21,14.712,14.640667,67935000,13.110667
2016-06-22,13.298,13.110667,356136000,13.093333
2016-06-23,13.046,13.093333,151960500,12.876667
2016-06-24,12.67,12.876667,105397500,13.236667
2016-06-27,12.724,13.236667,108081000,13.452667
2016-06-28,13.459333,13.452667,93186000,14.012667
2016-06-29,13.675333,14.012667,89923500,14.152
2016-06-30,14.198,14.152,72646500,14.433333
2016-07-01,13.742667,14.433333,81000000,14.265333
2016-07-05,13.982,14.265333,77629500,14.296
2016-07-06,14.0,14.296,73798500,14.396
2016-07-07,14.206667,14.396,54180000,14.452
2016-07-08,14.52,14.452,61122000,14.985333
2016-07-11,14.664,14.985333,81447000,14.976667
2016-07-12,14.94,14.976667,68569500,14.835333
2016-07-13,15.033333,14.835333,53506500,14.768667
2016-07-14,14.874667,14.768667,40137000,14.693333
2016-07-15,14.834667,14.693333,33513000,15.083333
2016-07-18,14.642667,15.083333,51181500,15.017333
2016-07-19,15.0,15.017333,46726500,15.224
2016-07-20,15.098,15.224,38527500,14.7
2016-07-21,15.066667,14.7,66430500,14.818
2016-07-22,14.799333,14.818,38695500,15.334
2016-07-25,14.818,15.334,67360500,15.300667
2016-07-26,15.179333,15.300667,51450000,15.232667
2016-07-27,15.289333,15.232667,43335000,15.374
2016-07-28,15.196667,15.374,36286500,15.652667
2016-07-29,15.38,15.652667,46062000,15.334
2016-08-01,15.7,15.334,60244500,15.146667
2016-08-02,15.291333,15.146667,59016000,15.052667
2016-08-03,15.158,15.052667,58317000,15.374
2016-08-04,15.046,15.374,62205000,15.335333
2016-08-05,15.333333,15.335333,48078000,15.077333
2016-08-08,15.2,15.077333,33954000,15.272
2016-08-09,15.121333,15.272,33117000,15.043333
2016-08-10,15.216,15.043333,35074500,14.994
2016-08-11,15.078,14.994,28213500,15.040667
2016-08-12,15.027333,15.040667,27202500,15.039333
2016-08-15,15.068,15.039333,30514500,14.907333
2016-08-16,15.032667,14.907333,34006500,14.882667
2016-08-17,14.955333,14.882667,26806500,14.900667
2016-08-18,14.921333,14.900667,25717500,15.0
2016-08-19,14.902667,15.0,24892500,14.862
2016-08-22,14.944667,14.862,30982500,14.989333
2016-08-23,14.954667,14.989333,71766000,14.841333
2016-08-24,15.136667,14.841333,38560500,14.730667
2016-08-25,14.874,14.730667,26437500,14.666
2016-08-26,14.809333,14.666,33585000,14.346667
2016-08-29,14.676667,14.346667,48994500,14.089333
2016-08-30,14.407333,14.089333,47533500,14.134
2016-08-31,14.028667,14.134,49147500,13.384667
2016-09-01,13.934,13.384667,119146500,13.185333
2016-09-02,13.488667,13.185333,89661000,13.522
2016-09-06,13.268,13.522,65859000,13.447333
2016-09-07,13.7,13.447333,54613500,13.157333
2016-09-08,13.303333,13.157333,50668500,12.964667
2016-09-09,13.272667,12.964667,56355000,13.22
2016-09-12,13.0,13.22,55728000,13.07
2016-09-13,13.137333,13.07,53841000,13.094
2016-09-14,13.05,13.094,33817500,13.361333
2016-09-15,13.099333,13.361333,46158000,13.693333
2016-09-16,13.361333,13.693333,46617000,13.756
2016-09-19,13.8,13.756,34492500,13.642667
2016-09-20,13.79,13.642667,36157500,13.681333
2016-09-21,13.758,13.681333,39502500,13.762
2016-09-22,13.76,13.762,35743500,13.83
2016-09-23,13.732667,13.83,43578000,13.932667
2016-09-26,13.766667,13.932667,35916000,13.720667
2016-09-27,13.976667,13.720667,50598000,13.751333
2016-09-28,13.834,13.751333,31326000,13.38
2016-09-29,13.706667,13.38,40905000,13.602
2016-09-30,13.480667,13.602,38794500,14.246667
2016-10-03,14.153333,14.246667,89998500,14.094
2016-10-04,14.206667,14.094,53122500,13.897333
2016-10-05,14.149333,13.897333,28162500,13.4
2016-10-06,13.497333,13.4,70551000,13.107333
2016-10-07,13.4,13.107333,52395000,13.396667
2016-10-10,13.423333,13.396667,49744500,13.34
2016-10-11,13.456667,13.34,34926000,13.434
2016-10-12,13.396667,13.434,29560500,13.349333
2016-10-13,13.366667,13.349333,37419000,13.100667
2016-10-14,13.377333,13.100667,64048500,12.930667
2016-10-17,13.136667,12.930667,68311500,13.273333
2016-10-18,13.066,13.273333,85207500,13.570667
2016-10-19,13.316,13.570667,104868000,13.273333
2016-10-20,13.474667,13.273333,76093500,13.339333
2016-10-21,13.24,13.339333,44151000,13.517333
2016-10-24,13.4,13.517333,41274000,13.489333
2016-10-25,13.526667,13.489333,36675000,13.482667
2016-10-26,13.4,13.482667,84492000,13.600667
2016-10-27,14.089333,13.600667,196405500,13.331333
2016-10-28,13.6,13.331333,64201500,13.182
2016-10-31,13.499333,13.182,70384500,12.719333
2016-11-01,13.202667,12.719333,105900000,12.534667
2016-11-02,12.67,12.534667,63801000,12.494667
2016-11-03,12.6,12.494667,39795000,12.704
2016-11-04,12.6,12.704,77190000,12.880667
2016-11-07,12.906,12.880667,58051500,12.996
2016-11-08,12.919333,12.996,49014000,12.670667
2016-11-09,12.458667,12.670667,122596500,12.356667
2016-11-10,12.736667,12.356667,101254500,12.570667
2016-11-11,12.282667,12.570667,59827500,12.096667
2016-11-14,12.533333,12.096667,98283000,12.251333
2016-11-15,12.185333,12.251333,58530000,12.262
2016-11-16,12.176667,12.262,51516000,12.577333
2016-11-17,12.232667,12.577333,73306500,12.334667
2016-11-18,12.71,12.334667,78154500,12.301333
2016-11-21,12.336,12.301333,65415000,12.744667
2016-11-22,12.389333,12.744667,84051000,12.876
2016-11-23,12.707333,12.876,73378500,13.11
2016-11-25,12.909333,13.11,35491500,13.074667
2016-11-28,13.032,13.074667,67938000,12.638
2016-11-29,13.037333,12.638,66589500,12.626667
2016-11-30,12.733333,12.626667,53206500,12.125333
2016-12-01,12.55,12.125333,76896000,12.098
2016-12-02,12.192,12.098,60634500,12.453333
2016-12-05,12.167333,12.453333,61083000,12.39
2016-12-06,12.368,12.39,50874000,12.876667
2016-12-07,12.41,12.876667,81928500,12.819333
2016-12-08,12.803333,12.819333,47911500,12.812
2016-12-09,12.724667,12.812,40837500,12.828667
2016-12-12,12.853333,12.828667,36583500,13.21
2016-12-13,12.878667,13.21,102358500,13.246
2016-12-14,13.249333,13.246,62263500,13.172
2016-12-15,13.227333,13.172,48294000,13.499333
2016-12-16,13.205333,13.499333,56953500,13.515333
2016-12-19,13.499333,13.515333,52321500,13.919333
2016-12-20,13.536667,13.919333,70336500,13.846667
2016-12-21,13.896667,13.846667,78114000,13.896667
2016-12-22,13.881333,13.896667,46666500,14.222667
2016-12-23,13.866667,14.222667,70057500,14.635333
2016-12-27,14.325333,14.635333,88735500,14.649333
2016-12-28,14.768667,14.649333,56737500,14.312
2016-12-29,14.570667,14.312,60675000,14.246
2016-12-30,14.42,14.246,69639000,14.466
2017-01-03,14.324,14.466,88849500,15.132667
2017-01-04,14.316667,15.132667,168202500,15.116667
2017-01-05,15.094667,15.116667,88675500,15.267333
2017-01-06,15.128667,15.267333,82918500,15.418667
2017-01-09,15.264667,15.418667,59692500,15.324667
2017-01-10,15.466667,15.324667,54900000,15.315333
2017-01-11,15.271333,15.315333,54762000,15.306
2017-01-12,15.270667,15.306,56853000,15.85
2017-01-13,15.333333,15.85,91395000,15.705333
2017-01-17,15.78,15.705333,69262500,15.890667
2017-01-18,15.776667,15.890667,56535000,16.250668
2017-01-19,16.483334,16.250668,115984500,16.315332
2017-01-20,16.364,16.315332,63064500,16.594667
2017-01-23,16.389999,16.594667,93943500,16.974001
2017-01-24,16.666668,16.974001,74482500,16.964666
2017-01-25,17.153999,16.964666,77139000,16.834
2017-01-26,16.952667,16.834,47281500,16.863333
2017-01-27,16.758667,16.863333,47494500,16.708668
2017-01-30,16.835333,16.708668,57016500,16.795334
2017-01-31,16.615999,16.795334,61741500,16.615999
2017-02-01,16.870001,16.615999,59382000,16.77
2017-02-02,16.556,16.77,37497000,16.755333
2017-02-03,16.794001,16.755333,32800500,17.184668
2017-02-06,16.733334,17.184668,53437500,17.165333
2017-02-07,17.212667,17.165333,63672000,17.472
2017-02-08,17.156668,17.472,58995000,17.946667
2017-02-09,17.75,17.946667,117303000,17.948668
2017-02-10,17.986,17.948668,54295500,18.706667
2017-02-13,18.049334,18.706667,105444000,18.732
2017-02-14,18.601999,18.732,110178000,18.650667
2017-02-15,18.666668,18.650667,74218500,17.93
2017-02-16,18.506666,17.93,106159500,18.148666
2017-02-17,17.719999,18.148666,93856500,18.492666
2017-02-21,18.363333,18.492666,85150500,18.233999
2017-02-22,18.687332,18.233999,131325000,17.066
